hour,product,sdds_mean,sdds_weighted,post_count,engagement_velocity,sdds_final,ddm,sentiment_velocity,action,action_color,action_emoji
2026-06-05 14:00:00,Athletic Greens,-0.39303333333333335,-0.40065601483836777,3,1887,-0.40065601483836777,0.0804,-0.24502,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-05 15:00:00,Athletic Greens,-0.14686666666666667,-0.18562331022530332,6,3462,-0.18562331022530332,0.0417,-0.10841,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-05 16:00:00,Athletic Greens,-0.04799999999999999,-0.24151253791708796,3,989,-0.24151253791708796,0.0022,-0.08893,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-05 17:00:00,Athletic Greens,0.19007142857142859,0.2026641936332544,7,3801,0.2026641936332544,0.0307,0.17541,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-05 18:00:00,Athletic Greens,0.11465555555555557,0.30807617951668587,9,6952,0.30807617951668587,0.0709,0.19253,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-05 19:00:00,Athletic Greens,0.13642500000000002,0.019991869545245768,4,2177,0.019991869545245768,0.0625,0.08899,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-05 20:00:00,Athletic Greens,0.0778375,-0.020479013795127676,8,3407,-0.020479013795127676,0.0495,-0.09575,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-05 21:00:00,Athletic Greens,-0.1835125,-0.2572171330783169,8,4967,-0.2572171330783169,0.0044,-0.17364,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-05 22:00:00,Athletic Greens,0.0919,-0.022480293663060286,3,1294,-0.022480293663060286,-0.0006,-0.03642,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-29 22:00:00,Crocs Classic,-0.2235,-0.2235,1,584,0.0,0.0,0.0,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-29 23:00:00,Crocs Classic,0.523875,0.6214939810426541,4,2110,0.6214939810426541,0.334,0.62149,🟢 STANDARD REPLENISHMENT — Positive sentiment,#44cc66,🟢
2026-05-30 00:00:00,Crocs Classic,-0.33594999999999997,-0.353954552238806,6,1340,-0.353954552238806,0.0696,-0.17698,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 01:00:00,Crocs Classic,0.10043333333333333,-0.05121113527620705,6,2299,-0.05121113527620705,0.0323,-0.11291,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 02:00:00,Crocs Classic,0.0369,0.10084957061068703,5,2096,0.10084957061068703,0.0504,-0.12592,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 03:00:00,Crocs Classic,-0.15778,-0.14085728997289976,5,1845,-0.14085728997289976,0.0055,0.07914,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 04:00:00,Crocs Classic,-0.1325,-0.0556120515179393,3,1087,-0.0556120515179393,-0.0076,-0.02549,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 05:00:00,Crocs Classic,0.018962500000000007,0.2608262798634812,8,2344,0.2608262798634812,0.0459,0.05652,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 06:00:00,Crocs Classic,-0.1706,-0.20964012539184954,2,638,0.0,0.0373,0.0739,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 07:00:00,Crocs Classic,0.350375,0.3356176113360324,8,2470,0.3356176113360324,0.0908,0.09129,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 08:00:00,Crocs Classic,0.15539,0.16624421891989852,10,2759,0.16624421891989852,0.1038,0.00519,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 09:00:00,Crocs Classic,0.5609333333333334,0.7147482587064679,3,402,0.7147482587064679,0.2057,0.19749,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 10:00:00,Crocs Classic,-0.20493999999999998,-0.23891282454760032,5,1271,-0.23891282454760032,0.1335,-0.11751,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 11:00:00,Crocs Classic,0.48453999999999997,0.5024499700777978,5,1671,0.5024499700777978,0.1921,0.0055,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 12:00:00,Crocs Classic,0.17167500000000002,0.39497561692126915,8,1702,0.39497561692126915,0.2237,-0.0218,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 13:00:00,Crocs Classic,0.08808,0.009923543123543124,5,1287,0.009923543123543124,0.1909,0.0639,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 14:00:00,Crocs Classic,0.384525,0.4995384932313125,4,1699,0.4995384932313125,0.2376,-0.03938,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 15:00:00,Crocs Classic,0.08351000000000001,0.2232218235542423,10,2369,0.2232218235542423,0.2354,-0.00256,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 16:00:00,Crocs Classic,0.0919,-0.05953608768971333,3,593,-0.05953608768971333,0.1918,-0.04847,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 17:00:00,Crocs Classic,0.42786,0.638119975786925,5,826,0.638119975786925,0.2572,0.0133,🟢 STANDARD REPLENISHMENT — Positive sentiment,#44cc66,🟢
2026-05-30 18:00:00,Crocs Classic,0.05,0.015365703749231715,5,1627,0.015365703749231715,0.222,0.00741,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 19:00:00,Crocs Classic,0.021699999999999987,-0.0049359878419452975,6,1645,-0.0049359878419452975,0.1892,-0.0459,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 20:00:00,Crocs Classic,0.04033333333333334,-0.010557903930130993,6,1145,-0.010557903930130993,0.1605,-0.19663,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 21:00:00,Crocs Classic,0.23906666666666668,0.09210572390572389,3,297,0.09210572390572389,0.1507,0.02246,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 22:00:00,Crocs Classic,-0.15431666666666669,-0.24615295646523716,6,1539,-0.24615295646523716,0.0944,-0.0621,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 23:00:00,Crocs Classic,0.3277,0.5188026595744681,4,1316,0.5188026595744681,0.1532,0.12498,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 00:00:00,Crocs Classic,0.054723076923076916,-0.02175166186862079,13,3821,-0.02175166186862079,0.1301,0.04234,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 01:00:00,Crocs Classic,0.11676666666666669,0.05809123505976099,3,251,0.05809123505976099,0.1205,0.03722,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 02:00:00,Crocs Classic,-0.07851666666666667,-0.053403688933200404,12,2006,-0.053403688933200404,0.0957,-0.16368,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 03:00:00,Crocs Classic,0.4078333333333333,0.2931205250596659,3,419,0.2931205250596659,0.1249,0.08331,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 04:00:00,Crocs Classic,0.16285714285714284,0.19094163686928883,7,2517,0.19094163686928883,0.135,0.07451,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 05:00:00,Crocs Classic,0.020416666666666666,-0.10673215339233039,6,1695,-0.10673215339233039,0.0999,-0.02622,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 06:00:00,Crocs Classic,0.3506666666666667,0.22029343629343628,3,518,0.22029343629343628,0.1175,-0.05162,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 07:00:00,Crocs Classic,-0.06944285714285714,0.19621268421052632,7,1900,0.19621268421052632,0.128,0.03428,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 08:00:00,Crocs Classic,0.1109,-0.004792123287671257,6,2628,-0.004792123287671257,0.1088,0.02817,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 09:00:00,Crocs Classic,0.23422,0.23665275310834816,5,563,0.23665275310834816,0.1247,-0.01519,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 10:00:00,Crocs Classic,0.05374285714285715,-0.06005962441314555,7,1278,-0.06005962441314555,0.0997,-0.05274,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 11:00:00,Crocs Classic,-0.03282,-0.06335016077170419,5,622,-0.06335016077170419,0.0748,-0.04724,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 12:00:00,Crocs Classic,0.022166666666666678,0.016842737896494153,6,1198,0.016842737896494153,0.0652,-0.06627,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 13:00:00,Crocs Classic,0.2536,0.25800184544405996,6,1734,0.25800184544405996,0.093,0.10344,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 14:00:00,Crocs Classic,-0.01794285714285715,-0.07903622722400858,7,933,-0.07903622722400858,0.0668,0.01941,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 15:00:00,Crocs Classic,0.04005,0.0329195652173913,4,414,0.0329195652173913,0.0613,-0.02888,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 16:00:00,Crocs Classic,-0.061410000000000006,-0.05463188879803762,10,1223,-0.05463188879803762,0.0452,-0.08259,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 17:00:00,Crocs Classic,0.13481428571428572,0.2276721518987342,7,869,0.2276721518987342,0.069,0.08326,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 18:00:00,Crocs Classic,0.045875000000000006,-0.03946853741496599,8,1764,-0.03946853741496599,0.0537,0.00651,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 19:00:00,Crocs Classic,0.11313333333333335,0.01034385382059801,6,602,0.01034385382059801,0.0477,-0.00722,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 20:00:00,Crocs Classic,0.17746,0.3243857938718664,5,359,0.3243857938718664,0.0876,0.034,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 21:00:00,Crocs Classic,0.1867,0.33527696414950425,4,1311,0.33527696414950425,0.123,0.14383,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 22:00:00,Crocs Classic,0.16651666666666667,0.11474717741935483,6,1240,0.11474717741935483,0.1233,0.03241,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 23:00:00,Crocs Classic,0.20465714285714287,0.26616788029925187,7,2005,0.26616788029925187,0.1422,-0.03952,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 00:00:00,Crocs Classic,0.09806,0.14608352402745994,5,874,0.14608352402745994,0.1434,-0.04162,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 01:00:00,Crocs Classic,0.15182857142857142,0.15401387755102042,7,735,0.15401387755102042,0.1452,-0.00023,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 02:00:00,Crocs Classic,0.07074,-0.01520472541507023,5,783,-0.01520472541507023,0.123,-0.08362,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 03:00:00,Crocs Classic,0.01168571428571429,-0.07840640074211502,7,1078,-0.07840640074211502,0.0935,-0.08427,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 04:00:00,Crocs Classic,-0.028640000000000006,-0.17584774477447745,5,909,-0.17584774477447745,0.0546,-0.10528,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 05:00:00,Crocs Classic,0.049499999999999995,-0.15019278996865204,4,957,-0.15019278996865204,0.0259,-0.05024,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 06:00:00,Crocs Classic,0.08297777777777778,0.061320961455175405,9,2309,0.061320961455175405,0.0302,0.04448,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 07:00:00,Crocs Classic,0.1572,0.05469353233830846,7,1407,0.05469353233830846,0.0331,0.09031,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 08:00:00,Crocs Classic,0.17200000000000001,0.2991401615695326,13,1733,0.2991401615695326,0.0713,0.13414,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 09:00:00,Crocs Classic,0.125,0.13241758241758242,4,455,0.13241758241758242,0.0794,0.04577,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 10:00:00,Crocs Classic,0.025155555555555556,0.26850326747720366,9,1316,0.26850326747720366,0.107,0.04747,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 11:00:00,Crocs Classic,0.016059999999999998,-0.10900794451450188,5,793,-0.10900794451450188,0.0768,-0.10884,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 12:00:00,Crocs Classic,0.0,0.0,4,557,0.0,0.066,-0.07748,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 13:00:00,Crocs Classic,0.05911250000000001,0.29832040404040405,8,990,0.29832040404040405,0.0985,0.01985,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 14:00:00,Crocs Classic,0.11646666666666668,0.32606405767250257,6,1942,0.32606405767250257,0.1318,0.16035,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 15:00:00,Crocs Classic,0.021871428571428573,0.004020808080808081,7,990,0.004020808080808081,0.1139,0.00398,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 16:00:00,Crocs Classic,0.08132500000000001,0.14721354838709677,4,310,0.14721354838709677,0.1193,-0.07754,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 17:00:00,Crocs Classic,0.2067,0.4007751879699248,2,266,0.0,0.1018,-0.0835,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 18:00:00,Crocs Classic,0.263,0.3157737373737374,4,495,0.3157737373737374,0.133,0.0788,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 19:00:00,Crocs Classic,0.19153333333333333,0.1614116104868914,3,267,0.1614116104868914,0.1376,0.03584,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 20:00:00,Crocs Classic,0.2581333333333333,-0.029745028759244008,6,1217,-0.029745028759244008,0.1129,-0.02436,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 21:00:00,Crocs Classic,0.07510000000000001,-0.08115272861356931,7,1356,-0.08115272861356931,0.0842,-0.13819,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 22:00:00,Crocs Classic,0.29969999999999997,0.421056582278481,5,790,0.421056582278481,0.1323,0.07275,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 23:00:00,Crocs Classic,0.4404,0.4404,1,95,0.0,0.1129,0.05914,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 00:00:00,Crocs Classic,0.06124,0.01956277777777778,5,180,0.01956277777777778,0.0994,-0.01189,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 01:00:00,Crocs Classic,0.158425,0.09933173687247548,8,1733,0.09933173687247548,0.0991,-0.09456,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 02:00:00,Crocs Classic,0.05836666666666667,0.07489774718397998,6,799,0.07489774718397998,0.0961,0.03045,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 03:00:00,Crocs Classic,0.02978333333333334,-0.0984478831246273,6,1677,-0.0984478831246273,0.0689,-0.03785,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 04:00:00,Crocs Classic,0.2929,0.34983698175787725,4,603,0.34983698175787725,0.1101,0.05782,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 05:00:00,Crocs Classic,0.016540000000000006,-0.0045488169364881655,5,803,-0.0045488169364881655,0.0947,0.02099,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 06:00:00,Crocs Classic,-0.022240000000000003,-0.15246363636363638,5,616,-0.15246363636363638,0.0595,-0.05164,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 07:00:00,Crocs Classic,0.07024999999999999,0.03854063860667634,6,689,0.03854063860667634,0.0565,-0.10818,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 08:00:00,Crocs Classic,-0.0686,-0.18691395131086144,6,1068,-0.18691395131086144,0.0207,-0.03561,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 09:00:00,Crocs Classic,0.159225,0.5040496932515337,4,652,0.5040496932515337,0.0895,0.17441,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 10:00:00,Crocs Classic,0.269225,0.23440445283018868,8,1325,0.23440445283018868,0.1095,0.12786,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 11:00:00,Crocs Classic,0.021266666666666666,-0.10351768292682927,6,656,-0.10351768292682927,0.0799,-0.00195,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 12:00:00,Crocs Classic,0.10619090909090909,0.04415486577181208,11,1192,0.04415486577181208,0.0751,-0.17176,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 13:00:00,Crocs Classic,0.0723,0.2218979570990807,3,979,0.2218979570990807,0.0952,0.01102,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 14:00:00,Crocs Classic,0.20391666666666666,0.2208212765957447,6,470,0.2208212765957447,0.1123,0.11508,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 15:00:00,Crocs Classic,0.19988571428571428,0.17608184818481848,7,606,0.17608184818481848,0.1219,0.03947,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 16:00:00,Crocs Classic,0.060425,-0.07831188589540412,8,1262,-0.07831188589540412,0.0931,-0.09454,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 17:00:00,Crocs Classic,-0.009166666666666665,-0.03242206047032475,6,893,-0.03242206047032475,0.0755,-0.10141,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 18:00:00,Crocs Classic,0.08837142857142857,0.023262380038387716,7,521,0.023262380038387716,0.0671,-0.04126,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 19:00:00,Crocs Classic,0.11978333333333335,0.1356702552719201,6,901,0.1356702552719201,0.0765,0.06976,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 20:00:00,Crocs Classic,0.029589999999999995,-0.027201302931596096,10,1535,-0.027201302931596096,0.0621,0.01281,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 21:00:00,Crocs Classic,0.02552857142857143,-0.0029761403508771905,7,855,-0.0029761403508771905,0.0533,-0.02416,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 22:00:00,Crocs Classic,0.0843,0.07794863013698629,5,292,0.07794863013698629,0.0554,-0.01489,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 23:00:00,Crocs Classic,0.1655875,0.22896434573829533,8,833,0.22896434573829533,0.0805,0.08494,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 00:00:00,Crocs Classic,-0.0304,-0.004378988326848257,3,1542,-0.004378988326848257,0.0686,0.01468,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 01:00:00,Crocs Classic,0.045200000000000004,0.04174161023325809,13,1329,0.04174161023325809,0.0646,-0.0342,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 02:00:00,Crocs Classic,0.09576666666666667,0.3113990326481258,6,827,0.3113990326481258,0.0999,0.02934,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 03:00:00,Crocs Classic,0.26733333333333337,0.7112945686900959,3,1565,0.7112945686900959,0.1882,0.24167,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 04:00:00,Crocs Classic,0.18207,0.12300970042796006,10,701,0.12300970042796006,0.1783,0.06437,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 05:00:00,Crocs Classic,-0.00726,0.061281257557436526,5,827,0.061281257557436526,0.1622,-0.13386,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 06:00:00,Crocs Classic,0.01338333333333333,-0.044539138943248534,6,511,-0.044539138943248534,0.1338,-0.23292,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 07:00:00,Crocs Classic,0.0,0.0,6,396,0.0,0.1151,-0.04748,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 08:00:00,Crocs Classic,0.038275,0.03355616438356165,4,146,0.03355616438356165,0.1046,-0.00386,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 09:00:00,Crocs Classic,0.12042857142857143,0.1706301605504587,7,872,0.1706301605504587,0.1125,0.06791,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 10:00:00,Crocs Classic,0.187525,0.19811611295681064,4,602,0.19811611295681064,0.1243,0.07314,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 11:00:00,Crocs Classic,0.2202,0.4134492350486787,2,719,0.0,0.1073,-0.00732,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 12:00:00,Crocs Classic,0.07655,0.0963962962962963,4,378,0.0963962962962963,0.106,-0.04208,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 13:00:00,Crocs Classic,0.0843,0.05214432989690722,5,194,0.05214432989690722,0.0979,-0.03415,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 14:00:00,Crocs Classic,0.19502727272727272,0.11555956043956045,11,455,0.11555956043956045,0.0999,0.03024,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 15:00:00,Crocs Classic,0.038275,0.014341484184914842,8,822,0.014341484184914842,0.0874,-0.01827,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 16:00:00,Crocs Classic,0.09576666666666667,0.09908512035010941,6,457,0.09908512035010941,0.0897,0.00396,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 17:00:00,Crocs Classic,0.15918333333333334,0.38270363636363636,6,715,0.38270363636363636,0.1321,0.08862,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 18:00:00,Crocs Classic,0.0,0.0,1,23,0.0,0.1136,0.02406,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 19:00:00,Crocs Classic,0.093325,0.18294129606099113,8,787,0.18294129606099113,0.1235,-0.01311,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 20:00:00,Crocs Classic,0.11492,0.012489336016096579,5,497,0.012489336016096579,0.1082,-0.09277,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 21:00:00,Crocs Classic,0.14365,0.12937087719298246,4,285,0.12937087719298246,0.1116,0.02177,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 22:00:00,Crocs Classic,0.057412500000000005,0.056845785876993175,8,439,0.056845785876993175,0.1039,-0.02614,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 23:00:00,Crocs Classic,0.12042727272727273,0.16419614855570838,11,727,0.16419614855570838,0.1121,0.03826,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-04 00:00:00,Crocs Classic,0.071825,0.15811714285714287,8,945,0.15811714285714287,0.1191,0.01936,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-04 01:00:00,Crocs Classic,0.06021428571428571,0.09074787535410765,7,353,0.09074787535410765,0.1154,0.00956,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-04 02:00:00,Crocs Classic,0.1093,0.20689102564102563,10,1092,0.20689102564102563,0.1277,0.00607,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-04 03:00:00,Crocs Classic,0.07024999999999999,0.04757336343115124,6,443,0.04757336343115124,0.1139,-0.02155,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-04 04:00:00,Crocs Classic,0.1735,0.02637016574585637,6,181,0.02637016574585637,0.1014,-0.03525,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-04 05:00:00,Crocs Classic,0.004679999999999999,-0.0028967954759660675,15,1061,-0.0028967954759660675,0.0866,-0.06506,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-04 06:00:00,Crocs Classic,0.13133333333333333,-0.07533242574257425,6,404,-0.07533242574257425,0.0639,-0.0398,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-04 07:00:00,Crocs Classic,0.0,0.0,8,1011,0.0,0.055,-0.01515,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-04 08:00:00,Crocs Classic,0.11492,0.09795248618784531,5,181,0.09795248618784531,0.0612,0.03779,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-04 09:00:00,Crocs Classic,0.0,0.0,5,148,0.0,0.052,0.03239,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-04 10:00:00,Crocs Classic,0.0909625,0.11430338461538461,8,325,0.11430338461538461,0.0604,0.0245,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-04 11:00:00,Crocs Classic,0.06021428571428571,0.004857712765957446,7,2256,0.004857712765957446,0.0527,-0.0165,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-04 12:00:00,Crocs Classic,0.09576666666666667,0.0044556786703601105,6,361,0.0044556786703601105,0.0456,-0.00961,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-04 13:00:00,Crocs Classic,0.071825,0.04947445255474453,8,274,0.04947445255474453,0.0461,-0.01949,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-04 14:00:00,Crocs Classic,0.0,0.0,2,337,0.0,0.0393,0.00304,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-04 15:00:00,Crocs Classic,0.09936363636363636,0.0704168956043956,11,728,0.0704168956043956,0.0438,0.01484,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-04 16:00:00,Crocs Classic,0.0,0.0,5,112,0.0,0.0373,-0.0078,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-04 17:00:00,Crocs Classic,0.12128333333333334,0.09340830039525692,6,253,0.09340830039525692,0.044,0.02098,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-04 18:00:00,Crocs Classic,0.09576666666666667,0.1797242424242424,6,561,0.1797242424242424,0.0636,0.04213,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-04 19:00:00,Crocs Classic,0.14365,0.043562559241706156,4,211,0.043562559241706156,0.0603,0.0217,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-04 20:00:00,Crocs Classic,0.0,0.0,3,462,0.0,0.0518,-0.04164,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-04 21:00:00,Crocs Classic,0.11067777777777778,0.18340583333333332,9,480,0.18340583333333332,0.0704,-0.00325,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-04 22:00:00,Crocs Classic,0.010337500000000003,-0.1368070625,8,1600,-0.1368070625,0.0408,-0.03577,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-04 23:00:00,Crocs Classic,0.2873,0.32877999999999996,2,55,0.0,0.0344,-0.03202,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-05 00:00:00,Crocs Classic,0.21075,0.09685984848484848,4,396,0.09685984848484848,0.0429,-0.01228,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-05 01:00:00,Crocs Classic,0.0,0.0,6,765,0.0,0.0366,0.05073,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-05 02:00:00,Crocs Classic,0.07655,0.04230394736842106,4,304,0.04230394736842106,0.0367,0.00301,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-05 03:00:00,Crocs Classic,0.09961,0.16520487804878048,10,369,0.16520487804878048,0.0551,0.02473,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-05 04:00:00,Crocs Classic,0.06384444444444444,0.09613429672447013,9,519,0.09613429672447013,0.0611,0.04113,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-05 05:00:00,Crocs Classic,0.1101,0.14534315992292873,8,519,0.14534315992292873,0.0734,0.024,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-05 06:00:00,Crocs Classic,0.0733,-0.3288045226130653,5,1194,-0.3288045226130653,0.0164,-0.14328,⚪ MONITOR — Neutral signal,#888888,⚪
